tournament, date, aName, bName, aSets, bSets, aS1, aS2, aS3, aS4, aS5, bS1, bS2, bS3, bS4, bS5
"Next Generation Hardcourts - Adelaide" ,2005-01-05 ,"Nicolas Kiefer/Radek Stepanek" ,"Florian Mayer/Graydon Oliver" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , ,
"Qatar Open - Doha" ,2005-01-05 ,"Igor Andreev/Nikolay Davydenko" ,"Cyril Suk/Pavel Vizner" ,2 ,0 ,6 ,6 , , , ,3 ,0 , , ,
"Qatar Open - Doha" ,2005-01-05 ,"Andrei Pavel/Mikhail Youzhny" ,"Gaston Gaudio/Feliciano Lopez" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Qatar Open - Doha" ,2005-01-05 ,"Albert Costa/Rafael Nadal" ,"Frantisek Cermak/Leos Friedl" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
"Qatar Open - Doha" ,2005-01-05 ,"Nicolas Mahut/Fabrice Santoro" ,"Alexander Waske/Rogier Wassen" ,2 ,1 ,1 ,6 ,6 , , ,6 ,3 ,4 , ,
"Chennai Open - Chennai" ,2005-01-06 ,"Leander Paes/Nenad Zimonjic" ,"Karsten Braasch/Robert Lindstedt" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , ,
"Chennai Open - Chennai" ,2005-01-06 ,"Yen Hsun Lu/Rainer Schuettler" ,"Ashley Fisher/Tripp Phillips" ,2 ,1 ,6 ,1 ,6 , , ,2 ,6 ,4 , ,
"Next Generation Hardcourts - Adelaide" ,2005-01-06 ,"Xavier Malisse/Olivier Rochus" ,"Rick Leach/Brian MacPhie" ,2 ,1 ,6 ,3 ,6 , , ,4 ,6 ,3 , ,
"Next Generation Hardcourts - Adelaide" ,2005-01-06 ,"Nicolas Kiefer/Radek Stepanek" ,"Gaston Etlis/Martin Rodriguez" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Chennai Open - Chennai" ,2005-01-07 ,"Mahesh Bhupathi/Jonas Bjorkman" ,"Kevin Kim/Jiri Vanek" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , ,
"Next Generation Hardcourts - Adelaide" ,2005-01-07 ,"Agustin Calleri/Juan Ignacio Chela" ,"Wayne Arthurs/Paul Hanley" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"Next Generation Hardcourts - Adelaide" ,2005-01-07 ,"Simon Aspelin/Todd Perry" ,"Nicolas Kiefer/Radek Stepanek" ,1 ,0 ,w , , , , , , , , ,
"Qatar Open - Doha" ,2005-01-07 ,"Andrei Pavel/Mikhail Youzhny" ,"Igor Andreev/Nikolay Davydenko" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Qatar Open - Doha" ,2005-01-07 ,"Albert Costa/Rafael Nadal" ,"Nicolas Mahut/Fabrice Santoro" ,2 ,1 ,5 ,6 ,7 , , ,7 ,4 ,6 , ,
"Chennai Open - Chennai" ,2005-01-08 ,"Yen Hsun Lu/Rainer Schuettler" ,"Leander Paes/Nenad Zimonjic" ,2 ,1 ,6 ,3 ,6 , , ,3 ,6 ,4 , ,
"Next Generation Hardcourts - Adelaide" ,2005-01-08 ,"Xavier Malisse/Olivier Rochus" ,"Agustin Calleri/Juan Ignacio Chela" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Qatar Open - Doha" ,2005-01-08 ,"Albert Costa/Rafael Nadal" ,"Andrei Pavel/Mikhail Youzhny" ,2 ,1 ,6 ,4 ,6 , , ,3 ,6 ,3 , ,
"Chennai Open - Chennai" ,2005-01-09 ,"Yen Hsun Lu/Rainer Schuettler" ,"Mahesh Bhupathi/Jonas Bjorkman" ,2 ,1 ,7 ,4 ,7 , , ,5 ,6 ,6 , ,
"Next Generation Hardcourts - Adelaide" ,2005-01-09 ,"Xavier Malisse/Olivier Rochus" ,"Simon Aspelin/Todd Perry" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Heineken Open - Auckland" ,2005-01-10 ,"Martin Garcia/Mariano Hood" ,"Agustin Calleri/Robbie Koenig" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , ,
"Heineken Open - Auckland" ,2005-01-10 ,"Cyril Suk/Pavel Vizner" ,"Tomas Cibulec/Dominik Hrbaty" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Heineken Open - Auckland" ,2005-01-10 ,"Juan Ignacio Chela/Sebastian Prieto" ,"Daniel King Turner/Mark Nielsen" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
"Medibank Private International - Sydney" ,2005-01-10 ,"Wayne Black/Kevin Ullyett" ,"Frantisek Cermak/Leos Friedl" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
"Medibank Private International - Sydney" ,2005-01-10 ,"Igor Andreev/Nikolay Davydenko" ,"Jonathan Erlich/Andy Ram" ,2 ,1 ,4 ,7 ,7 , , ,6 ,5 ,6 , ,
"Medibank Private International - Sydney" ,2005-01-10 ,"Martin Damm/Jared Palmer" ,"Bob Bryan/Mike Bryan" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , ,
"Heineken Open - Auckland" ,2005-01-11 ,"Yves Allegro/Michael Kohlmann" ,"Julien Benneteau/Cyril Saulnier" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Heineken Open - Auckland" ,2005-01-11 ,"Fernando Gonzalez/Jim Thomas" ,"Jeff Coetzee/Alberto Martin" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , ,
"Heineken Open - Auckland" ,2005-01-11 ,"Graydon Oliver/Petr Pala" ,"Paul Hanley/Jordan Kerr" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , ,
"Medibank Private International - Sydney" ,2005-01-11 ,"Arnaud Clement/Michael Llodra" ,"Chris Guccione/Todd Reid" ,2 ,0 ,7 ,6 , , , ,5 ,1 , , ,
"Medibank Private International - Sydney" ,2005-01-11 ,"Tomas Berdych/Radek Stepanek" ,"Mark Knowles/Daniel Nestor" ,2 ,1 ,6 ,5 ,7 , , ,4 ,7 ,6 , ,
"Medibank Private International - Sydney" ,2005-01-11 ,"Jurgen Melzer/Max Mirnyi" ,"Nathan Healey/Marc Kimmich" ,2 ,1 ,4 ,6 ,7 , , ,6 ,3 ,6 , ,
"Heineken Open - Auckland" ,2005-01-12 ,"Gaston Etlis/Martin Rodriguez" ,"G.D. Jones/Adam Thompson" ,2 ,0 ,6 ,6 , , , ,1 ,4 , , ,
"Heineken Open - Auckland" ,2005-01-12 ,"Martin Garcia/Mariano Hood" ,"Juan Ignacio Chela/Sebastian Prieto" ,2 ,1 ,6 ,7 ,6 , , ,7 ,6 ,4 , ,
"Heineken Open - Auckland" ,2005-01-12 ,"Yves Allegro/Michael Kohlmann" ,"Cyril Suk/Pavel Vizner" ,2 ,1 ,7 ,3 ,7 , , ,6 ,6 ,6 , ,
"Heineken Open - Auckland" ,2005-01-12 ,"Simon Aspelin/Todd Perry" ,"Jose Acasuso/Luis Horna" ,2 ,0 ,6 ,6 , , , ,1 ,1 , , ,
"Medibank Private International - Sydney" ,2005-01-12 ,"Mahesh Bhupathi/Todd Woodbridge" ,"Mardy Fish/Brian MacPhie" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , ,
"Medibank Private International - Sydney" ,2005-01-12 ,"Leander Paes/Nenad Zimonjic" ,"Feliciano Lopez/Fernando Verdasco" ,2 ,1 ,1 ,6 ,6 , , ,6 ,4 ,3 , ,
"Heineken Open - Auckland" ,2005-01-13 ,"Yves Allegro/Michael Kohlmann" ,"Martin Garcia/Mariano Hood" ,2 ,1 ,6 ,6 ,6 , , ,7 ,1 ,3 , ,
"Heineken Open - Auckland" ,2005-01-13 ,"Simon Aspelin/Todd Perry" ,"Graydon Oliver/Petr Pala" ,2 ,0 ,6 ,6 , , , ,2 ,1 , , ,
"Heineken Open - Auckland" ,2005-01-13 ,"Fernando Gonzalez/Jim Thomas" ,"Gaston Etlis/Martin Rodriguez" ,2 ,0 ,7 ,7 , , , ,5 ,6 , , ,
"Medibank Private International - Sydney" ,2005-01-13 ,"Mahesh Bhupathi/Todd Woodbridge" ,"Leander Paes/Nenad Zimonjic" ,1 ,0 ,1 , , , , ,3 , , , ,
"Medibank Private International - Sydney" ,2005-01-13 ,"Igor Andreev/Nikolay Davydenko" ,"Tomas Berdych/Radek Stepanek" ,1 ,0 ,2 , , , , ,1 , , , ,
"Medibank Private International - Sydney" ,2005-01-13 ,"Arnaud Clement/Michael Llodra" ,"Wayne Black/Kevin Ullyett" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Medibank Private International - Sydney" ,2005-01-13 ,"Jurgen Melzer/Max Mirnyi" ,"Martin Damm/Jared Palmer" ,2 ,1 ,5 ,7 ,7 , , ,7 ,5 ,6 , ,
"Heineken Open - Auckland" ,2005-01-14 ,"Simon Aspelin/Todd Perry" ,"Fernando Gonzalez/Jim Thomas" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Medibank Private International - Sydney" ,2005-01-14 ,"Mahesh Bhupathi/Todd Woodbridge" ,"Jurgen Melzer/Max Mirnyi" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , ,
"Medibank Private International - Sydney" ,2005-01-14 ,"Arnaud Clement/Michael Llodra" ,"Igor Andreev/Nikolay Davydenko" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"Heineken Open - Auckland" ,2005-01-15 ,"Yves Allegro/Michael Kohlmann" ,"Simon Aspelin/Todd Perry" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
"Medibank Private International - Sydney" ,2005-01-15 ,"Mahesh Bhupathi/Todd Woodbridge" ,"Arnaud Clement/Michael Llodra" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Australian Open - Melbourne" ,2005-01-19 ,"Wayne Black/Kevin Ullyett" ,"Juan Monaco/Mariano Zabaleta" ,2 ,0 ,6 ,6 , , , ,4 ,1 , , ,
"Australian Open - Melbourne" ,2005-01-19 ,"Mahesh Bhupathi/Todd Woodbridge" ,"Chris Guccione/Nathan Healey" ,2 ,0 ,7 ,7 , , , ,5 ,5 , , ,
"Australian Open - Melbourne" ,2005-01-19 ,"Chris Haggard/Robbie Koenig" ,"Justin Gimelstob/Graydon Oliver" ,2 ,1 ,3 ,6 ,6 , , ,6 ,2 ,3 , ,
"Australian Open - Melbourne" ,2005-01-19 ,"Rick Leach/Brian MacPhie" ,"Juan Carlos Ferrero/Santiago Ventura" ,1 ,0 ,4 ,6 ,3 , , ,6 ,2 ,5 , ,
"Australian Open - Melbourne" ,2005-01-19 ,"Jonathan Erlich/Andy Ram" ,"Lars Burgsmuller/Philipp Kohlschreiber" ,2 ,0 ,7 ,6 , , , ,6 ,2 , , ,
"Australian Open - Melbourne" ,2005-01-19 ,"Igor Andreev/Nikolay Davydenko" ,"Adam Feeney/Marc Kimmich" ,2 ,1 ,6 ,0 ,6 , , ,4 ,6 ,4 , ,
"Australian Open - Melbourne" ,2005-01-19 ,"James Blake/Mardy Fish" ,"Mariusz Fyrstenberg/Marcin Matkowski" ,2 ,1 ,6 ,4 ,6 , , ,2 ,6 ,1 , ,
"Australian Open - Melbourne" ,2005-01-19 ,"Martin Garcia/Mariano Hood" ,"Michael Hill/Tripp Phillips" ,2 ,0 ,6 ,6 , , , ,1 ,1 , , ,
"Australian Open - Melbourne" ,2005-01-19 ,"Simon Aspelin/Todd Perry" ,"Jean Francois Bachelot/Cyril Saulnier" ,2 ,1 ,6 ,6 ,7 , , ,1 ,7 ,6 , ,
"Australian Open - Melbourne" ,2005-01-19 ,"Albert Costa/Rafael Nadal" ,"Domenic Marafiote/Robert Smeets" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
"Australian Open - Melbourne" ,2005-01-19 ,"Juan Ignacio Chela/Sebastian Prieto" ,"Gaston Etlis/Martin Rodriguez" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Australian Open - Melbourne" ,2005-01-19 ,"Jurgen Melzer/Alexander Waske" ,"Mark Knowles/Daniel Nestor" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , ,
"Australian Open - Melbourne" ,2005-01-19 ,"Tomas Berdych/Andrei Pavel" ,"Ivo Karlovic/Tom Vanhoudt" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Australian Open - Melbourne" ,2005-01-20 ,"Bob Bryan/Mike Bryan" ,"Robby Ginepri/Vince Spadea" ,2 ,0 ,6 ,6 , , , ,2 ,1 , , ,
"Australian Open - Melbourne" ,2005-01-20 ,"Michael Llodra/Fabrice Santoro" ,"Jose Acasuso/Flavio Saretta" ,1 ,0 ,6 , , , , ,0 , , , ,
"Australian Open - Melbourne" ,2005-01-20 ,"Wayne Arthurs/Paul Hanley" ,"Tomas Cibulec/Dominik Hrbaty" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , ,
"Australian Open - Melbourne" ,2005-01-20 ,"Julien Benneteau/Nicolas Mahut" ,"Agustin Calleri/Alberto Martin" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Australian Open - Melbourne" ,2005-01-20 ,"Jordan Kerr/Jim Thomas" ,"Jan Hernych/Michal Tabara" ,2 ,1 ,2 ,6 ,6 , , ,6 ,0 ,2 , ,
"Australian Open - Melbourne" ,2005-01-20 ,"Xavier Malisse/Olivier Rochus" ,"Yves Allegro/Michael Kohlmann" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Australian Open - Melbourne" ,2005-01-20 ,"Jonas Bjorkman/Max Mirnyi" ,"Bohdan Ulihrach/Tomas Zib" ,2 ,0 ,7 ,6 , , , ,6 ,1 , , ,
"Australian Open - Melbourne" ,2005-01-20 ,"Karsten Braasch/Jeff Coetzee" ,"Mario Ancic/Ivan Ljubicic" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Australian Open - Melbourne" ,2005-01-20 ,"Cyril Suk/Pavel Vizner" ,"Sadik Kadir/Shannon Nettle" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"Australian Open - Melbourne" ,2005-01-20 ,"Yen Hsun Lu/Takao Suzuki" ,"Paul Baccanello/Raphael Durek" ,2 ,1 ,7 ,2 ,6 , , ,6 ,6 ,4 , ,
"Australian Open - Melbourne" ,2005-01-20 ,"Giorgio Galimberti/Filippo Volandri" ,"Julian Knowle/Petr Pala" ,2 ,1 ,6 ,3 ,7 , , ,4 ,6 ,5 , ,
"Australian Open - Melbourne" ,2005-01-20 ,"Ashley Fisher/Travis Parrott" ,"Jan Michael Gambill/Kevin Kim" ,2 ,1 ,6 ,6 ,6 , , ,2 ,7 ,4 , ,
"Australian Open - Melbourne" ,2005-01-20 ,"Irakli Labadze/Rogier Wassen" ,"Frantisek Cermak/Leos Friedl" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"Australian Open - Melbourne" ,2005-01-20 ,"Alex Calatrava/David Ferrer" ,"Jaroslav Levinsky/David Skoch" ,2 ,1 ,6 ,3 ,6 , , ,2 ,6 ,3 , ,
"Australian Open - Melbourne" ,2005-01-20 ,"Wesley Moodie/Nenad Zimonjic" ,"Feliciano Lopez/Fernando Verdasco" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"Australian Open - Melbourne" ,2005-01-20 ,"Stephen Huss/Peter Luczak" ,"Ricardo Mello/Andre Sa" ,2 ,1 ,6 ,5 ,7 , , ,4 ,7 ,6 , ,
"Australian Open - Melbourne" ,2005-01-20 ,"Karol Beck/Sargis Sargsian" ,"Martin Damm/Jared Palmer" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"Australian Open - Melbourne" ,2005-01-20 ,"Hyung Taik Lee/Jarkko Nieminen" ,"Arnaud Clement/Paul Henri Mathieu" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Australian Open - Melbourne" ,2005-01-20 ,"Roko Karanusic/Uros Vico" ,"Rainer Schuettler/Mikhail Youzhny" ,1 ,0 ,7 ,4 ,2 , , ,6 , ,1 , ,
"Australian Open - Melbourne" ,2005-01-21 ,"Wayne Black/Kevin Ullyett" ,"Chris Haggard/Robbie Koenig" ,2 ,0 ,7 ,6 , , , ,6 ,2 , , ,
"Australian Open - Melbourne" ,2005-01-21 ,"Mahesh Bhupathi/Todd Woodbridge" ,"Igor Andreev/Nikolay Davydenko" ,2 ,1 ,6 ,4 ,6 , , ,4 ,6 ,2 , ,
"Australian Open - Melbourne" ,2005-01-21 ,"James Blake/Mardy Fish" ,"Juan Ignacio Chela/Sebastian Prieto" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Australian Open - Melbourne" ,2005-01-21 ,"Simon Aspelin/Todd Perry" ,"Rick Leach/Brian MacPhie" ,2 ,1 ,3 ,7 ,6 , , ,6 ,5 ,4 , ,
"Australian Open - Melbourne" ,2005-01-21 ,"Jonas Bjorkman/Max Mirnyi" ,"Stephen Huss/Peter Luczak" ,2 ,0 ,7 ,6 , , , ,5 ,1 , , ,
"Australian Open - Melbourne" ,2005-01-21 ,"Albert Costa/Rafael Nadal" ,"Julien Benneteau/Nicolas Mahut" ,2 ,1 ,7 ,4 ,6 , , ,6 ,6 ,2 , ,
"Australian Open - Melbourne" ,2005-01-21 ,"Jurgen Melzer/Alexander Waske" ,"Martin Garcia/Mariano Hood" ,2 ,0 ,6 ,7 , , , ,1 ,5 , , ,
"Australian Open - Melbourne" ,2005-01-21 ,"Yen Hsun Lu/Takao Suzuki" ,"Giorgio Galimberti/Filippo Volandri" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Australian Open - Melbourne" ,2005-01-21 ,"Alex Calatrava/David Ferrer" ,"Irakli Labadze/Rogier Wassen" ,2 ,1 ,4 ,6 ,6 , , ,6 ,1 ,4 , ,
"Australian Open - Melbourne" ,2005-01-22 ,"Bob Bryan/Mike Bryan" ,"Roko Karanusic/Uros Vico" ,2 ,0 ,6 ,6 , , , ,0 ,2 , , ,
"Australian Open - Melbourne" ,2005-01-22 ,"Michael Llodra/Fabrice Santoro" ,"Jordan Kerr/Jim Thomas" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Australian Open - Melbourne" ,2005-01-22 ,"Jonathan Erlich/Andy Ram" ,"Hyung Taik Lee/Jarkko Nieminen" ,1 ,0 ,w , , , , , , , , ,
"Australian Open - Melbourne" ,2005-01-22 ,"Ashley Fisher/Travis Parrott" ,"Cyril Suk/Pavel Vizner" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Australian Open - Melbourne" ,2005-01-22 ,"Tomas Berdych/Andrei Pavel" ,"Wayne Arthurs/Paul Hanley" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , ,
"Australian Open - Melbourne" ,2005-01-22 ,"Wesley Moodie/Nenad Zimonjic" ,"Xavier Malisse/Olivier Rochus" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Australian Open - Melbourne" ,2005-01-22 ,"Karol Beck/Sargis Sargsian" ,"Karsten Braasch/Jeff Coetzee" ,2 ,1 ,6 ,6 ,7 , , ,4 ,7 ,5 , ,
"Australian Open - Melbourne" ,2005-01-23 ,"Bob Bryan/Mike Bryan" ,"Jonathan Erlich/Andy Ram" ,2 ,1 ,6 ,4 ,7 , , ,1 ,6 ,6 , ,
"Australian Open - Melbourne" ,2005-01-23 ,"Wayne Black/Kevin Ullyett" ,"Alex Calatrava/David Ferrer" ,2 ,0 ,7 ,6 , , , ,6 ,2 , , ,
"Australian Open - Melbourne" ,2005-01-23 ,"Mahesh Bhupathi/Todd Woodbridge" ,"Albert Costa/Rafael Nadal" ,2 ,1 ,4 ,7 ,6 , , ,6 ,6 ,4 , ,
"Australian Open - Melbourne" ,2005-01-23 ,"James Blake/Mardy Fish" ,"Karol Beck/Sargis Sargsian" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Australian Open - Melbourne" ,2005-01-23 ,"Jurgen Melzer/Alexander Waske" ,"Yen Hsun Lu/Takao Suzuki" ,2 ,0 ,7 ,7 , , , ,5 ,6 , , ,
"Australian Open - Melbourne" ,2005-01-24 ,"Michael Llodra/Fabrice Santoro" ,"Wesley Moodie/Nenad Zimonjic" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , ,
"Australian Open - Melbourne" ,2005-01-24 ,"Jonas Bjorkman/Max Mirnyi" ,"Simon Aspelin/Todd Perry" ,2 ,1 ,6 ,4 ,7 , , ,2 ,6 ,6 , ,
"Australian Open - Melbourne" ,2005-01-24 ,"Tomas Berdych/Andrei Pavel" ,"Ashley Fisher/Travis Parrott" ,2 ,1 ,6 ,6 ,6 , , ,7 ,4 ,3 , ,
"Australian Open - Melbourne" ,2005-01-25 ,"Bob Bryan/Mike Bryan" ,"James Blake/Mardy Fish" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Australian Open - Melbourne" ,2005-01-25 ,"Jurgen Melzer/Alexander Waske" ,"Tomas Berdych/Andrei Pavel" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"Australian Open - Melbourne" ,2005-01-26 ,"Wayne Black/Kevin Ullyett" ,"Mahesh Bhupathi/Todd Woodbridge" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
"Australian Open - Melbourne" ,2005-01-26 ,"Jonas Bjorkman/Max Mirnyi" ,"Michael Llodra/Fabrice Santoro" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , ,
"Australian Open - Melbourne" ,2005-01-27 ,"Bob Bryan/Mike Bryan" ,"Jonas Bjorkman/Max Mirnyi" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , ,
"Australian Open - Melbourne" ,2005-01-27 ,"Wayne Black/Kevin Ullyett" ,"Jurgen Melzer/Alexander Waske" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Australian Open - Melbourne" ,2005-01-29 ,"Wayne Black/Kevin Ullyett" ,"Bob Bryan/Mike Bryan" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"BellSouth Open - Vina del Mar" ,2005-01-31 ,"Hermes Gamonal/Adrian Garcia" ,"Lucas Arnold Ker/Mariano Hood" ,2 ,0 ,6 ,7 , , , ,2 ,5 , , ,
"BellSouth Open - Vina del Mar" ,2005-01-31 ,"Mariusz Fyrstenberg/Marcin Matkowski" ,"Agustin Calleri/Martin Garcia" ,2 ,1 ,4 ,6 ,6 , , ,6 ,4 ,3 , ,
