tournament, date, aName, bName, aSets, bSets, aS1, aS2, aS3, aS4, aS5, bS1, bS2, bS3, bS4, bS5
"Playford Challenger" ,2018-01-04 ,"Maverick Banes/Jason Murray Kubler" ,"Max Purcell/Luke Saville" ,2 ,1 ,6 ,7 ,1 , , ,7 ,6 ,3 , ,
"Playford Challenger" ,2018-01-04 ,"Mackenzie McDonald/Tommy Paul" ,"Richard Berankis/Sergiy Stakhovsky" ,1 ,0 ,w , , , , , , , , ,
"Playford Challenger" ,2018-01-04 ,"Tobias Kamke/Oscar Otte" ,"Bjorn Fratangelo/Brayden Schnur" ,1 ,0 ,w , , , , , , , , ,
"Qatar ExxonMobil Open - Doha" ,2018-01-04 ,"Jamie Murray/Bruno Soares" ,"Feliciano Lopez/Rajeev Ram" ,2 ,1 ,6 ,4 ,1 , , ,3 ,6 ,6 , ,
"Qatar ExxonMobil Open - Doha" ,2018-01-04 ,"Oliver Marach/Mate Pavic" ,"Pablo Carreno Busta/Guillermo Garcia Lopez" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Brisbane International - Brisbane" ,2018-01-04 ,"Kiki Bertens/Demi Schuurs" ,"Gabriela Dabrowski/Yifan Xu" ,2 ,1 ,5 ,6 ,1 , , ,7 ,3 ,6 , ,
"Brisbane International - Brisbane" ,2018-01-04 ,"Latisha Chan/Andrea Hlavackova" ,"Nadiya Kichenok/Anastasia Rodionova" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"Bangkok Challenger" ,2018-01-05 ,"Gerard Granollers/Marcel Granollers" ,"Sanchai Ratiwatana/Sonchat Ratiwatana" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Bangkok Challenger" ,2018-01-05 ,"Zdenek Kolar/Goncalo Oliveira" ,"Cheng Peng Hsieh/Tsung Hua Yang" ,2 ,1 ,6 ,3 ,1 , , ,2 ,6 ,8 , ,
"Maharashtra Open - Pune" ,2018-01-05 ,"Robin Haase/Matwe Middelkoop" ,"Roman Jebavy/Jiri Vesely" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , ,
"Maharashtra Open - Pune" ,2018-01-05 ,"Pierre Hugues Herbert/Gilles Simon" ,"Yuki Bhambri/Divij Sharan" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
"Noumea Challenger" ,2018-01-05 ,"Hugo Nys/Tim Puetz" ,"Alejandro Gonzalez/Jaume Antoni Munar Clar" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
"Playford Challenger" ,2018-01-05 ,"Mackenzie McDonald/Tommy Paul" ,"Tobias Kamke/Oscar Otte" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
"Qatar ExxonMobil Open - Doha" ,2018-01-05 ,"Oliver Marach/Mate Pavic" ,"Jamie Murray/Bruno Soares" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , ,
"ASB Classic - Auckland" ,2018-01-05 ,"Eri Hozumi/Miyu Kato" ,"Madison Brengle/Nicole Melichar" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
"ASB Classic - Auckland" ,2018-01-05 ,"Madison Brengle/Nicole Melichar" ,"Arantxa Rus/Silvia Soler Espinosa" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
"ASB Classic - Auckland" ,2018-01-05 ,"Sara Errani/Bibiane Schoofs" ,"Nao Hibino/Darija Jurak" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
"ASB Classic - Auckland" ,2018-01-05 ,"Nao Hibino/Darija Jurak" ,"Magdalena Frech/Prarthana Thombare" ,2 ,1 ,4 ,7 ,1 , , ,6 ,6 ,3 , ,
"Brisbane International - Brisbane" ,2018-01-05 ,"Kiki Bertens/Demi Schuurs" ,"Ashleigh Barty/Casey Dellacqua" ,2 ,1 ,6 ,6 ,1 , , ,7 ,3 ,8 , ,
"Brisbane International - Brisbane" ,2018-01-05 ,"Andreja Klepac/Maria Jose Martinez Sanchez" ,"Latisha Chan/Andrea Hlavackova" ,2 ,1 ,7 ,3 ,1 , , ,6 ,6 ,9 , ,
"Shenzhen Open - Shenzhen" ,2018-01-05 ,"Irina Camelia Begu/Simona Halep" ,"Anna Blinkova/Nicola Geuer" ,2 ,1 ,6 ,6 ,1 , , ,2 ,7 ,6 , ,
"Shenzhen Open - Shenzhen" ,2018-01-05 ,"Barbora Krejcikova/Katerina Siniakova" ,"Lesley Kerkhove/Lidziya Marozava" ,2 ,1 ,7 ,3 ,1 , , ,5 ,6 ,4 , ,
"Bangkok Challenger" ,2018-01-06 ,"Gerard Granollers/Marcel Granollers" ,"Zdenek Kolar/Goncalo Oliveira" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , ,
"Brisbane International - Brisbane" ,2018-01-06 ,"Leonardo Mayer/Horacio Zeballos" ,"Wesley Koolhof/Artem Sitak" ,2 ,1 ,4 ,6 ,1 , , ,6 ,1 ,6 , ,
"Brisbane International - Brisbane" ,2018-01-06 ,"Henri Kontinen/John Peers" ,"Grigor Dimitrov/Ryan Harrison" ,1 ,0 ,w , , , , , , , , ,
"Maharashtra Open - Pune" ,2018-01-06 ,"Robin Haase/Matwe Middelkoop" ,"Pierre Hugues Herbert/Gilles Simon" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
"Playford Challenger" ,2018-01-06 ,"Mackenzie McDonald/Tommy Paul" ,"Maverick Banes/Jason Murray Kubler" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Brisbane International - Brisbane" ,2018-01-06 ,"Kiki Bertens/Demi Schuurs" ,"Andreja Klepac/Maria Jose Martinez Sanchez" ,2 ,0 ,7 ,6 , , , ,5 ,2 , , ,
"Shenzhen Open - Shenzhen" ,2018-01-06 ,"Irina Camelia Begu/Simona Halep" ,"Barbora Krejcikova/Katerina Siniakova" ,2 ,1 ,1 ,6 ,1 , , ,6 ,1 ,8 , ,
"Brisbane International - Brisbane" ,2018-01-07 ,"Henri Kontinen/John Peers" ,"Leonardo Mayer/Horacio Zeballos" ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,2 , ,
"ASB Classic - Auckland" ,2018-01-07 ,"Sara Errani/Bibiane Schoofs" ,"Eri Hozumi/Miyu Kato" ,2 ,0 ,7 ,6 , , , ,5 ,1 , , ,
"Sydney International - Sydney" ,2018-01-07 ,"Lucie Safarova/Barbora Strycova" ,"Alicja Rosolska/Abigail Spears" ,2 ,1 ,4 ,6 ,1 , , ,6 ,0 ,8 , ,
"Sydney International - Sydney" ,2018-01-07 ,"Gabriela Dabrowski/Yifan Xu" ,"Monique Adamczak/Storm Sanders" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , ,
"ASB Classic - Auckland" ,2018-01-08 ,"Santiago Gonzalez/Julio Peralta" ,"Marcelo Demoliner/Treat Conrad Huey" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Bangkok Challenger" ,2018-01-08 ,"Cheng Peng Hsieh/Tsung Hua Yang" ,"Ivan Sabanov/Matej Sabanov" ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,9 , ,
"Bangkok Challenger" ,2018-01-08 ,"James Cerretani/Joe Salisbury" ,"Phassawit Burapharitta/Chayanon Kaewsuto" ,2 ,0 ,7 ,6 , , , ,5 ,1 , , ,
"Canberra Challenger" ,2018-01-08 ,"Hans Podlipnik Castillo/Andrei Vasilevski" ,"Elliot Benchetrit/Geoffrey Blancaneaux" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
